,Severity,Distance(mi),Side,State,State_Number,Timezone,Temperature(F),Humidity(%),Visibility(mi),Weather_Condition,Day_Night
6295,3,0.3339999999999999,0,CA,0,US/Pacific,58.0,51.0,10.0,4,1
6296,2,0.005,0,CA,0,US/Pacific,59.0,83.0,6.0,2,1
6297,2,0.235,0,CA,0,US/Pacific,61.0,88.0,10.0,3,1
6298,2,0.143,0,CA,0,US/Pacific,64.0,75.0,5.0,2,1
6299,2,0.171,0,CA,0,US/Pacific,64.0,75.0,5.0,2,1
6300,2,0.1639999999999999,0,CA,0,US/Pacific,64.0,75.0,5.0,2,1
6301,3,0.295,0,CA,0,US/Pacific,61.0,83.0,5.0,2,1
6302,2,0.466,0,CA,0,US/Pacific,64.0,75.0,5.0,2,1
6303,2,0.115,0,CA,0,US/Pacific,61.0,81.0,6.0,2,1
6304,2,0.214,0,CA,0,US/Pacific,65.0,73.0,5.0,2,1
6305,2,0.2269999999999999,0,CA,0,US/Pacific,67.0,66.0,5.0,2,1
6306,2,0.596,0,CA,0,US/Pacific,66.0,70.0,5.0,2,1
6307,2,0.5820000000000001,0,CA,0,US/Pacific,67.0,68.0,5.0,2,1
6308,2,0.823,0,CA,0,US/Pacific,64.0,78.0,5.0,2,1
6309,2,0.207,0,CA,0,US/Pacific,66.0,70.0,9.0,4,1
6310,2,0.385,0,CA,0,US/Pacific,74.0,52.0,10.0,4,1
6311,2,0.621,0,CA,0,US/Pacific,66.0,70.0,9.0,4,1
6312,2,0.214,0,CA,0,US/Pacific,67.0,68.0,5.0,2,1
6313,2,0.965,0,CA,0,US/Pacific,79.0,47.0,8.0,4,1
6314,2,0.286,0,CA,0,US/Pacific,73.0,59.0,7.0,4,1
6315,2,0.6,0,CA,0,US/Pacific,75.0,51.0,6.0,2,1
6316,2,0.186,0,CA,0,US/Pacific,75.0,53.0,8.0,4,1
6317,2,0.247,0,CA,0,US/Pacific,63.0,75.0,9.0,3,1
6318,2,0.3989999999999999,0,CA,0,US/Pacific,82.0,42.0,10.0,4,1
6319,2,0.042,0,CA,0,US/Pacific,82.0,39.0,10.0,4,1
6320,2,0.517,0,CA,0,US/Pacific,82.0,42.0,10.0,4,1
6321,2,0.5479999999999999,0,CA,0,US/Pacific,80.0,43.0,10.0,4,1
6322,2,0.5,0,CA,0,US/Pacific,69.0,63.0,10.0,4,1
6323,2,0.395,0,CA,0,US/Pacific,69.0,65.0,10.0,3,1
6324,2,0.02,1,CA,0,US/Pacific,82.0,42.0,10.0,4,1
6325,2,0.491,0,CA,0,US/Pacific,75.0,27.0,7.0,4,1
6326,2,0.731,0,CA,0,US/Pacific,81.0,42.0,10.0,4,1
6327,3,0.8859999999999999,0,CA,0,US/Pacific,70.0,59.0,10.0,4,1
6328,2,0.878,0,CA,0,US/Pacific,82.0,42.0,10.0,4,1
6329,2,0.225,0,CA,0,US/Pacific,69.0,65.0,10.0,4,1
6330,2,0.405,0,CA,0,US/Pacific,77.0,48.0,10.0,4,1
6331,2,0.483,0,CA,0,US/Pacific,72.0,55.0,10.0,4,1
6332,2,1.141,0,CA,0,US/Pacific,75.0,50.0,10.0,4,1
6333,2,0.857,0,CA,0,US/Pacific,75.0,50.0,10.0,4,1
6334,2,0.833,0,CA,0,US/Pacific,75.0,50.0,10.0,4,1
6335,2,0.615,0,CA,0,US/Pacific,75.0,51.0,10.0,4,1
6336,2,0.794,0,CA,0,US/Pacific,75.0,51.0,10.0,4,1
6337,2,0.337,0,CA,0,US/Pacific,75.0,51.0,10.0,4,1
6338,2,0.763,0,CA,0,US/Pacific,69.0,61.0,10.0,4,1
6339,2,0.291,0,CA,0,US/Pacific,67.0,68.0,10.0,4,1
6340,2,0.752,0,CA,0,US/Pacific,69.0,58.0,10.0,4,1
6341,2,0.706,0,CA,0,US/Pacific,66.0,68.0,10.0,3,1
6342,2,0.7170000000000001,0,CA,0,US/Pacific,77.0,47.0,10.0,4,1
6343,2,0.8390000000000001,0,CA,0,US/Pacific,68.0,63.0,10.0,4,1
6344,2,0.5770000000000001,0,CA,0,US/Pacific,66.0,68.0,10.0,3,1
6345,2,1.102,0,CA,0,US/Pacific,66.0,70.0,10.0,4,1
6346,2,0.99,0,CA,0,US/Pacific,72.0,57.0,10.0,4,1
6347,2,0.397,0,CA,0,US/Pacific,71.0,59.0,10.0,4,1
6348,2,1.01,0,CA,0,US/Pacific,66.0,65.0,10.0,4,1
6349,2,0.382,0,CA,0,US/Pacific,67.0,68.0,10.0,4,1
6350,2,0.845,0,CA,0,US/Pacific,67.0,68.0,10.0,4,1
6351,2,0.48,0,CA,0,US/Pacific,60.0,86.0,7.0,3,0
6352,3,0.867,0,CA,0,US/Pacific,62.0,80.0,10.0,4,0
6353,2,0.282,1,CA,0,US/Pacific,69.0,21.0,10.0,4,0
6354,4,0.642,1,CA,0,US/Pacific,69.0,21.0,10.0,4,0
6355,2,0.186,0,CA,0,US/Pacific,68.0,64.0,10.0,4,0
6356,2,0.38,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6357,2,0.111,0,CA,0,US/Pacific,62.0,72.0,10.0,3,1
6358,3,0.515,0,CA,0,US/Pacific,61.0,81.0,10.0,3,1
6359,2,0.946,0,CA,0,US/Pacific,63.0,72.0,10.0,3,1
6360,2,0.313,0,CA,0,US/Pacific,59.0,72.0,5.0,3,1
6361,2,0.5770000000000001,0,CA,0,US/Pacific,63.0,72.0,10.0,3,1
6362,2,0.016,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6363,2,0.49,0,CA,0,US/Pacific,63.0,72.0,10.0,3,1
6364,2,0.4589999999999999,0,CA,0,US/Pacific,62.0,72.0,10.0,3,1
6365,2,0.271,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6366,2,0.426,1,CA,0,US/Pacific,63.0,88.0,5.0,3,1
6367,2,0.83,0,CA,0,US/Pacific,59.0,77.0,8.0,3,1
6368,2,0.584,0,CA,0,US/Pacific,57.0,82.0,10.0,3,1
6369,2,0.488,0,CA,0,US/Pacific,69.0,33.0,10.0,4,1
6370,2,0.547,0,CA,0,US/Pacific,63.0,72.0,10.0,3,1
6371,2,0.5670000000000001,0,CA,0,US/Pacific,62.0,70.0,10.0,3,1
6372,3,0.114,0,CA,0,US/Pacific,74.0,26.0,10.0,4,1
6373,2,0.205,0,CA,0,US/Pacific,63.0,68.0,10.0,3,1
6374,2,0.621,0,CA,0,US/Pacific,64.0,65.0,10.0,3,1
6375,2,0.085,0,CA,0,US/Pacific,65.0,68.0,10.0,3,1
6376,2,0.59,0,CA,0,US/Pacific,67.0,63.0,10.0,3,1
6377,2,0.4539999999999999,0,CA,0,US/Pacific,70.0,53.0,10.0,3,1
6378,2,0.946,0,CA,0,US/Pacific,66.0,64.0,10.0,3,1
6379,2,0.502,0,CA,0,US/Pacific,84.0,17.0,10.0,4,1
6380,3,0.086,0,CA,0,US/Pacific,67.0,66.0,10.0,3,1
6381,2,0.091,0,CA,0,US/Pacific,66.0,65.0,10.0,4,1
6382,2,0.0,0,CA,0,US/Pacific,67.0,61.0,10.0,3,1
6383,2,0.462,0,CA,0,US/Pacific,68.0,59.0,10.0,3,1
6384,2,0.889,0,CA,0,US/Pacific,69.0,58.0,10.0,3,1
6385,2,0.135,0,CA,0,US/Pacific,69.0,61.0,10.0,3,1
6386,2,0.2739999999999999,0,CA,0,US/Pacific,70.0,55.0,10.0,3,1
6387,2,0.737,0,CA,0,US/Pacific,68.0,60.0,10.0,3,1
6388,2,0.22,0,CA,0,US/Pacific,66.0,60.0,10.0,3,1
6389,2,0.984,0,CA,0,US/Pacific,70.0,53.0,10.0,3,1
6390,2,0.0,0,CA,0,US/Pacific,70.0,56.0,10.0,3,1
6391,2,0.0,0,CA,0,US/Pacific,68.0,63.0,10.0,4,1
6392,2,0.0,1,CA,0,US/Pacific,73.0,57.0,10.0,3,1
6393,2,0.258,0,CA,0,US/Pacific,70.0,59.0,10.0,4,1
6394,3,0.6679999999999999,1,CA,0,US/Pacific,65.0,68.0,10.0,3,1
6395,3,0.477,0,CA,0,US/Pacific,72.0,49.0,10.0,4,1
6396,2,0.466,0,CA,0,US/Pacific,70.0,59.0,10.0,3,1
6397,2,0.472,0,CA,0,US/Pacific,67.0,63.0,10.0,3,1
6398,2,0.04,0,CA,0,US/Pacific,66.0,63.0,10.0,3,1
6399,2,1.09,0,CA,0,US/Pacific,70.0,56.0,10.0,4,1
6400,2,0.485,0,CA,0,US/Pacific,69.0,58.0,10.0,3,1
6401,2,0.527,0,CA,0,US/Pacific,70.0,53.0,10.0,4,1
6402,2,0.784,0,CA,0,US/Pacific,68.0,56.0,10.0,3,1
6403,2,0.59,0,CA,0,US/Pacific,69.0,58.0,10.0,3,1
6404,2,0.0,0,CA,0,US/Pacific,65.0,70.0,7.0,3,1
6405,2,0.417,0,CA,0,US/Pacific,68.0,59.0,10.0,4,1
6406,2,0.422,0,CA,0,US/Pacific,67.0,63.0,10.0,4,1
6407,2,0.447,1,CA,0,US/Pacific,66.0,65.0,10.0,3,1
6408,2,0.001,0,CA,0,US/Pacific,68.0,59.0,10.0,4,1
6409,2,0.601,0,CA,0,US/Pacific,66.0,65.0,10.0,3,1
6410,2,0.006,0,CA,0,US/Pacific,68.0,65.0,10.0,3,1
6411,2,0.555,0,CA,0,US/Pacific,66.0,60.0,10.0,4,1
6412,2,0.302,0,CA,0,US/Pacific,67.0,59.0,10.0,4,1
6413,2,0.581,0,CA,0,US/Pacific,65.0,70.0,10.0,3,1
6414,2,0.603,0,CA,0,US/Pacific,68.0,60.0,5.0,2,1
6415,2,0.5770000000000001,0,CA,0,US/Pacific,68.0,60.0,5.0,2,1
6416,2,0.411,0,CA,0,US/Pacific,66.0,63.0,10.0,4,1
6417,2,0.43,0,CA,0,US/Pacific,64.0,70.0,10.0,3,1
6418,2,0.405,0,CA,0,US/Pacific,63.0,72.0,10.0,3,1
6419,2,0.0,0,CA,0,US/Pacific,63.0,75.0,10.0,3,0
6420,2,0.255,0,CA,0,US/Pacific,61.0,77.0,10.0,3,0
6421,3,0.1009999999999999,0,CA,0,US/Pacific,62.0,78.0,10.0,3,0
6422,2,0.003,0,CA,0,US/Pacific,60.0,80.0,10.0,3,0
6423,3,0.504,0,CA,0,US/Pacific,62.0,78.0,10.0,3,0
6424,3,0.24,0,CA,0,US/Pacific,62.0,80.0,10.0,3,0
6425,2,0.439,0,CA,0,US/Pacific,61.0,81.0,10.0,3,0
6426,3,0.511,0,CA,0,US/Pacific,59.0,81.0,10.0,4,0
6427,2,0.821,0,CA,0,US/Pacific,59.0,83.0,10.0,3,0
6428,2,0.35,0,CA,0,US/Pacific,61.0,82.0,8.0,3,1
6429,3,0.135,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6430,2,0.022,0,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6431,3,0.002,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6432,3,0.391,0,CA,0,US/Pacific,58.0,94.0,10.0,3,1
6433,2,0.5329999999999999,0,CA,0,US/Pacific,59.0,83.0,10.0,3,1
6434,2,0.0579999999999999,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6435,2,0.188,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6436,2,0.02,1,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6437,2,0.19,0,CA,0,US/Pacific,61.0,82.0,7.0,3,1
6438,2,0.177,0,CA,0,US/Pacific,62.0,75.0,10.0,3,1
6439,2,0.621,0,CA,0,US/Pacific,65.0,68.0,10.0,3,1
6440,2,0.178,0,CA,0,US/Pacific,62.0,75.0,10.0,3,1
6441,2,0.0,0,CA,0,US/Pacific,62.0,75.0,10.0,3,1
6442,2,0.034,1,CA,0,US/Pacific,69.0,61.0,10.0,4,1
6443,2,0.483,0,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6444,2,0.222,0,CA,0,US/Pacific,66.0,68.0,10.0,3,1
6445,2,0.525,0,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6446,2,0.149,0,CA,0,US/Pacific,72.0,55.0,10.0,3,1
6447,2,0.406,0,CA,0,US/Pacific,73.0,48.0,10.0,4,1
6448,2,0.3929999999999999,0,CA,0,US/Pacific,67.0,66.0,10.0,3,1
6449,2,0.195,0,CA,0,US/Pacific,71.0,59.0,10.0,3,1
6450,2,0.3,1,CA,0,US/Pacific,72.0,53.0,10.0,3,1
6451,2,0.321,0,CA,0,US/Pacific,70.0,61.0,10.0,3,1
6452,2,0.49,0,CA,0,US/Pacific,74.0,48.0,10.0,4,1
6453,2,0.019,1,CA,0,US/Pacific,72.0,53.0,10.0,4,1
6454,2,0.526,0,CA,0,US/Pacific,72.0,53.0,10.0,4,1
6455,2,0.434,0,CA,0,US/Pacific,72.0,53.0,10.0,4,1
6456,2,0.001,0,CA,0,US/Pacific,70.0,59.0,10.0,3,1
6457,2,0.422,0,CA,0,US/Pacific,73.0,50.0,10.0,4,1
6458,2,0.64,0,CA,0,US/Pacific,69.0,61.0,10.0,3,1
6459,2,0.521,0,CA,0,US/Pacific,69.0,61.0,10.0,3,1
6460,2,0.0,1,CA,0,US/Pacific,72.0,53.0,10.0,4,1
6461,2,0.069,0,CA,0,US/Pacific,72.0,64.0,10.0,3,1
6462,2,0.524,0,CA,0,US/Pacific,77.0,42.0,10.0,4,1
6463,2,0.5329999999999999,0,CA,0,US/Pacific,73.0,50.0,10.0,4,1
6464,2,0.382,0,CA,0,US/Pacific,72.0,53.0,10.0,3,1
6465,4,0.3279999999999999,1,CA,0,US/Pacific,68.0,63.0,10.0,3,1
6466,2,0.56,0,CA,0,US/Pacific,66.0,68.0,10.0,3,1
6467,2,0.396,0,CA,0,US/Pacific,72.0,53.0,10.0,4,1
6468,2,0.307,0,CA,0,US/Pacific,75.0,46.0,10.0,4,1
6469,2,0.0,0,CA,0,US/Pacific,72.0,56.0,10.0,4,1
6470,2,0.446,0,CA,0,US/Pacific,70.0,61.0,10.0,4,1
6471,2,0.976,0,CA,0,US/Pacific,71.0,55.0,10.0,4,1
6472,2,0.4270000000000001,0,CA,0,US/Pacific,75.0,47.0,10.0,4,1
6473,2,0.472,0,CA,0,US/Pacific,63.0,78.0,10.0,3,1
6474,2,0.3,0,CA,0,US/Pacific,73.0,53.0,10.0,4,1
6475,2,0.509,0,CA,0,US/Pacific,69.0,58.0,10.0,4,1
6476,2,0.49,0,CA,0,US/Pacific,75.0,46.0,10.0,4,1
6477,2,0.495,0,CA,0,US/Pacific,75.0,46.0,10.0,4,1
6478,2,0.05,0,CA,0,US/Pacific,70.0,57.0,10.0,4,1
6479,2,0.003,0,CA,0,US/Pacific,71.0,58.0,10.0,4,1
6480,2,0.094,0,CA,0,US/Pacific,72.0,51.0,10.0,4,1
6481,2,0.491,0,CA,0,US/Pacific,77.0,44.0,6.0,2,1
6482,2,0.3879999999999999,0,CA,0,US/Pacific,75.0,46.0,10.0,4,1
6483,2,0.569,0,CA,0,US/Pacific,75.0,48.0,10.0,3,1
6484,2,0.231,0,CA,0,US/Pacific,70.0,57.0,10.0,4,1
6485,4,0.017,0,CA,0,US/Pacific,77.0,44.0,6.0,2,1
6486,4,0.045,0,CA,0,US/Pacific,77.0,44.0,6.0,2,1
6487,2,0.556,0,CA,0,US/Pacific,72.0,59.0,10.0,4,1
6488,2,0.0,0,CA,0,US/Pacific,73.0,53.0,10.0,4,1
6489,2,0.5429999999999999,0,CA,0,US/Pacific,74.0,48.0,10.0,3,1
6490,2,0.004,0,CA,0,US/Pacific,73.0,48.0,10.0,4,1
6491,2,0.275,0,CA,0,US/Pacific,69.0,61.0,10.0,4,1
6492,2,0.429,0,CA,0,US/Pacific,65.0,73.0,10.0,4,1
6493,2,0.193,0,CA,0,US/Pacific,72.0,53.0,10.0,4,1
6494,2,0.669,0,CA,0,US/Pacific,73.0,48.0,10.0,4,1
6495,2,0.084,0,CA,0,US/Pacific,68.0,65.0,10.0,4,1
6496,2,0.141,0,CA,0,US/Pacific,68.0,63.0,10.0,4,1
6497,2,0.546,0,CA,0,US/Pacific,65.0,70.0,10.0,3,1
6498,2,0.381,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6499,2,0.584,0,CA,0,US/Pacific,70.0,59.0,10.0,4,1
6500,2,0.55,0,CA,0,US/Pacific,65.0,70.0,10.0,3,1
6501,2,0.445,1,CA,0,US/Pacific,68.0,65.0,10.0,4,1
6502,2,0.1169999999999999,0,CA,0,US/Pacific,63.0,77.0,7.0,3,1
6503,2,1.054,0,CA,0,US/Pacific,62.0,75.0,10.0,3,1
6504,2,0.846,0,CA,0,US/Pacific,61.0,77.0,10.0,3,0
6505,2,0.642,0,CA,0,US/Pacific,66.0,64.0,5.0,2,0
6506,4,1.074,1,CA,0,US/Pacific,68.0,35.0,10.0,3,0
6507,2,0.515,0,CA,0,US/Pacific,60.0,86.0,10.0,3,0
6508,3,0.196,0,CA,0,US/Pacific,61.0,42.0,10.0,4,0
6509,2,0.386,0,CA,0,US/Pacific,62.0,78.0,10.0,3,0
6510,2,0.5579999999999999,0,CA,0,US/Pacific,60.0,80.0,6.0,2,0
6511,4,0.892,0,CA,0,US/Pacific,63.0,77.0,6.0,2,0
6512,2,1.019,0,CA,0,US/Pacific,60.0,86.0,9.0,3,1
6513,2,0.0,1,CA,0,US/Pacific,60.0,86.0,9.0,3,1
6514,2,0.6759999999999999,0,CA,0,US/Pacific,61.0,81.0,9.0,3,1
6515,2,0.3879999999999999,0,CA,0,US/Pacific,58.0,90.0,5.0,3,1
6516,2,0.048,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6517,2,0.255,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6518,2,0.319,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6519,2,0.215,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6520,2,0.0,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6521,3,0.386,0,CA,0,US/Pacific,57.0,87.0,6.0,3,1
6522,2,0.405,0,CA,0,US/Pacific,57.0,88.0,10.0,3,1
6523,3,0.524,0,CA,0,US/Pacific,57.0,88.0,10.0,3,1
6524,2,0.479,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6525,2,0.282,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6526,3,0.0,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6527,3,0.305,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6528,2,0.472,0,CA,0,US/Pacific,60.0,83.0,8.0,3,1
6529,2,0.402,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6530,2,0.048,1,CA,0,US/Pacific,65.0,75.0,7.0,3,1
6531,2,0.556,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6532,2,0.048,0,CA,0,US/Pacific,65.0,75.0,7.0,3,1
6533,2,0.764,0,CA,0,US/Pacific,64.0,75.0,10.0,3,1
6534,2,0.0969999999999999,0,CA,0,US/Pacific,65.0,73.0,10.0,3,1
6535,2,0.187,0,CA,0,US/Pacific,65.0,73.0,10.0,3,1
6536,2,0.635,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6537,3,0.035,0,CA,0,US/Pacific,61.0,81.0,10.0,3,1
6538,2,0.0,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6539,2,0.161,0,CA,0,US/Pacific,64.0,76.0,10.0,3,1
6540,2,0.0,0,CA,0,US/Pacific,63.0,78.0,7.0,3,1
6541,2,0.878,0,CA,0,US/Pacific,64.0,73.0,7.0,3,1
6542,2,0.373,0,CA,0,US/Pacific,62.0,78.0,10.0,3,1
6543,2,0.109,0,CA,0,US/Pacific,63.0,78.0,7.0,3,1
6544,2,0.3879999999999999,0,CA,0,US/Pacific,59.0,82.0,9.0,3,1
6545,2,0.858,0,CA,0,US/Pacific,61.0,81.0,10.0,3,1
6546,2,0.63,0,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6547,2,0.418,0,CA,0,US/Pacific,66.0,70.0,7.0,3,1
6548,3,1.011,0,CA,0,US/Pacific,63.0,72.0,5.0,2,1
6549,2,0.503,0,CA,0,US/Pacific,61.0,78.0,7.0,3,1
6550,2,0.703,0,CA,0,US/Pacific,65.0,73.0,10.0,3,1
6551,2,0.089,0,CA,0,US/Pacific,63.0,75.0,9.0,3,1
6552,2,0.648,0,CA,0,US/Pacific,65.0,73.0,10.0,3,1
6553,2,0.6759999999999999,0,CA,0,US/Pacific,64.0,75.0,7.0,3,1
6554,2,0.395,0,CA,0,US/Pacific,60.0,80.0,9.0,3,1
6555,2,0.391,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6556,2,0.092,0,CA,0,US/Pacific,64.0,75.0,7.0,3,1
6557,2,1.071,0,CA,0,US/Pacific,62.0,78.0,9.0,3,1
6558,2,0.461,0,CA,0,US/Pacific,65.0,73.0,7.0,3,1
6559,2,0.5329999999999999,0,CA,0,US/Pacific,64.0,68.0,7.0,3,1
6560,3,0.206,0,CA,0,US/Pacific,64.0,68.0,5.0,2,1
6561,2,0.7020000000000001,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6562,2,0.422,0,CA,0,US/Pacific,64.0,73.0,8.0,3,1
6563,2,0.3939999999999999,0,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6564,2,0.3929999999999999,0,CA,0,US/Pacific,65.0,70.0,10.0,3,1
6565,3,0.715,0,CA,0,US/Pacific,66.0,68.0,10.0,3,1
6566,2,0.511,0,CA,0,US/Pacific,66.0,73.0,9.0,4,1
6567,2,0.071,1,CA,0,US/Pacific,63.0,75.0,10.0,3,1
6568,2,0.662,0,CA,0,US/Pacific,62.0,78.0,9.0,3,1
6569,2,0.5329999999999999,0,CA,0,US/Pacific,70.0,57.0,10.0,4,1
6570,2,0.236,0,CA,0,US/Pacific,63.0,78.0,8.0,3,1
6571,2,0.482,0,CA,0,US/Pacific,72.0,55.0,8.0,4,1
6572,2,0.764,0,CA,0,US/Pacific,62.0,80.0,10.0,3,1
6573,2,0.433,0,CA,0,US/Pacific,72.0,53.0,10.0,3,1
6574,3,0.1159999999999999,0,CA,0,US/Pacific,69.0,63.0,10.0,3,1
6575,2,0.517,0,CA,0,US/Pacific,70.0,65.0,6.0,2,1
6576,2,0.03,0,CA,0,US/Pacific,69.0,63.0,10.0,3,1
6577,2,0.3289999999999999,0,CA,0,US/Pacific,68.0,65.0,10.0,4,1
6578,2,0.225,0,CA,0,US/Pacific,78.0,50.0,10.0,4,1
6579,2,0.4679999999999999,0,CA,0,US/Pacific,68.0,70.0,10.0,3,1
6580,2,0.517,0,CA,0,US/Pacific,70.0,65.0,10.0,2,1
6581,2,0.073,0,CA,0,US/Pacific,71.0,66.0,7.0,4,1
6582,2,0.042,0,CA,0,US/Pacific,83.0,19.0,10.0,4,1
6583,2,0.54,0,CA,0,US/Pacific,69.0,65.0,10.0,3,1
6584,2,0.0,0,CA,0,US/Pacific,70.0,63.0,9.0,3,1
6585,2,0.06,0,CA,0,US/Pacific,70.0,63.0,9.0,3,1
6586,3,0.505,0,CA,0,US/Pacific,70.0,63.0,9.0,3,1
6587,2,0.0,0,CA,0,US/Pacific,70.0,61.0,10.0,3,1
6588,2,0.37,0,CA,0,US/Pacific,70.0,63.0,9.0,3,1
6589,2,0.195,0,CA,0,US/Pacific,70.0,61.0,10.0,3,1
6590,2,0.365,0,CA,0,US/Pacific,70.0,61.0,10.0,3,1
6591,2,0.5760000000000001,0,CA,0,US/Pacific,79.0,40.0,10.0,4,1
6592,2,0.0,0,CA,0,US/Pacific,72.0,59.0,10.0,3,1
6593,2,0.282,0,CA,0,US/Pacific,69.0,63.0,10.0,3,1
6594,2,0.526,0,CA,0,US/Pacific,76.0,50.0,10.0,4,1
6595,2,0.4579999999999999,0,CA,0,US/Pacific,73.0,55.0,10.0,4,1
6596,2,0.0,0,CA,0,US/Pacific,69.0,63.0,10.0,4,1
6597,2,0.289,0,CA,0,US/Pacific,69.0,63.0,10.0,4,1
6598,2,0.467,0,CA,0,US/Pacific,81.0,38.0,10.0,4,1
6599,2,0.068,0,CA,0,US/Pacific,69.0,63.0,10.0,4,1
6600,2,0.238,0,CA,0,US/Pacific,82.0,37.0,10.0,4,1
6601,2,0.648,0,CA,0,US/Pacific,70.0,61.0,8.0,3,1
6602,2,0.033,1,CA,0,US/Pacific,78.0,46.0,10.0,4,1
6603,2,0.033,0,CA,0,US/Pacific,78.0,46.0,10.0,4,1
6604,2,0.193,0,CA,0,US/Pacific,69.0,63.0,10.0,4,1
6605,3,0.069,0,CA,0,US/Pacific,69.0,65.0,10.0,3,1
6606,2,0.326,0,CA,0,US/Pacific,69.0,65.0,10.0,3,1
6607,2,0.191,0,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6608,2,0.0,1,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6609,2,0.471,0,CA,0,US/Pacific,77.0,44.0,10.0,4,1
6610,2,0.286,0,CA,0,US/Pacific,72.0,59.0,10.0,4,1
6611,2,0.33,0,CA,0,US/Pacific,75.0,50.0,10.0,4,1
6612,2,0.954,0,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6613,2,0.289,0,CA,0,US/Pacific,68.0,65.0,10.0,3,1
6614,2,0.5670000000000001,0,CA,0,US/Pacific,77.0,48.0,10.0,3,1
6615,2,0.021,1,CA,0,US/Pacific,76.0,50.0,10.0,4,1
6616,2,0.418,0,CA,0,US/Pacific,76.0,50.0,10.0,4,1
6617,2,0.6509999999999999,0,CA,0,US/Pacific,64.0,73.0,10.0,3,1
6618,2,0.505,0,CA,0,US/Pacific,69.0,63.0,10.0,3,1
6619,2,0.565,0,CA,0,US/Pacific,69.0,63.0,10.0,3,1
6620,2,0.0,0,CA,0,US/Pacific,69.0,65.0,10.0,3,1
6621,2,0.6,0,CA,0,US/Pacific,72.0,57.0,10.0,3,1
6622,2,0.377,0,CA,0,US/Pacific,76.0,50.0,10.0,4,1
6623,2,0.511,0,CA,0,US/Pacific,66.0,75.0,10.0,3,1
6624,2,0.414,0,CA,0,US/Pacific,69.0,65.0,10.0,3,1
6625,2,0.0,0,CA,0,US/Pacific,75.0,50.0,10.0,3,1
6626,2,0.01,0,CA,0,US/Pacific,79.0,47.0,10.0,4,1
6627,2,0.435,0,CA,0,US/Pacific,83.0,34.0,10.0,4,1
6628,2,0.24,0,CA,0,US/Pacific,75.0,50.0,10.0,4,1
6629,2,0.5429999999999999,0,CA,0,US/Pacific,82.0,37.0,10.0,3,1
6630,2,0.203,0,CA,0,US/Pacific,69.0,65.0,10.0,3,1
6631,2,0.976,0,CA,0,US/Pacific,82.0,37.0,10.0,4,1
6632,2,0.509,0,CA,0,US/Pacific,79.0,47.0,10.0,4,1
6633,2,0.245,0,CA,0,US/Pacific,77.0,44.0,10.0,4,1
6634,2,0.2319999999999999,0,CA,0,US/Pacific,72.0,57.0,10.0,3,1
6635,2,0.275,0,CA,0,US/Pacific,76.0,50.0,10.0,4,1
6636,2,0.3879999999999999,0,CA,0,US/Pacific,73.0,55.0,10.0,4,1
6637,2,0.027,1,CA,0,US/Pacific,73.0,57.0,10.0,4,1
6638,2,0.0,0,CA,0,US/Pacific,82.0,37.0,10.0,3,1
6639,2,0.331,0,CA,0,US/Pacific,74.0,53.0,10.0,4,1
6640,2,0.878,0,CA,0,US/Pacific,73.0,57.0,10.0,4,1
6641,2,0.564,0,CA,0,US/Pacific,83.0,34.0,10.0,4,1
6642,2,0.243,0,CA,0,US/Pacific,76.0,50.0,10.0,4,1
6643,2,0.048,0,CA,0,US/Pacific,76.0,50.0,10.0,4,1
6644,3,0.1169999999999999,1,CA,0,US/Pacific,84.0,14.0,10.0,4,1
6645,2,0.063,0,CA,0,US/Pacific,81.0,37.0,10.0,4,1
